year,day,no3_leach,n2o_flux,h2o_leach,precip,very_labile_litterC,labile_litterC,resistant_litterC,microbialC,labile_humadsC,resistant_humadsC,humusC,inertC,frozen_doc,wtc_avail,ch4C,soil_ph,soil_temp,wfps,soil_nh3,nh3_vol
 16,  1, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,57.7291,6245.9243,50.8610,1066.2217,5599.4897,72568.7891, 0.0000, 0.0000,116.7656, 0.0000, 6.7000, 5.5914, 0.5010, 0.0000, 0.0025
 16,  2, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,57.5937,6245.1353,51.2893,1065.8586,5599.4209,72568.9297, 0.0000, 0.0000,114.8071, 0.0000, 6.7000, 5.5603, 0.5116, 0.0000, 0.0024
 16,  3, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,57.4629,6244.3608,51.7091,1065.5006,5599.3530,72569.0313, 0.0000, 0.0000,112.9590, 0.0000, 6.7000, 5.5042, 0.5116, 0.0000, 0.0024
 16,  4, 0.0000, 0.0000, 0.0000, 2.0000, 0.0000,57.3363,6243.6279,52.1090,1065.1530,5599.2881,72569.1484, 0.0000, 0.0000,111.3092, 0.0000, 6.7000, 5.4346, 0.5116, 0.0000, 0.0023
 16,  5, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,57.2144,6242.9971,52.4619,1064.8278,5599.2271,72569.2500, 0.0000, 0.0000,110.0193, 0.0000, 6.7000, 5.3052, 0.4875, 0.0000, 0.0023
 16,  6, 0.0000, 0.0000, 0.0000, 7.0000, 0.0000,57.0971,6242.3765,52.8091,1064.5066,5599.1646,72569.3594, 0.0000, 0.0000,108.7539, 0.0000, 6.7000, 5.3172, 0.4931, 0.0000, 0.0022
 16,  7, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.9832,6241.7573,53.1539,1064.1877,5599.1050,72569.4531, 0.0000, 0.0000,107.5220, 0.0000, 6.7000, 5.2698, 0.5011, 0.0000, 0.0022
 16,  8, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.8717,6241.1055,53.5102,1063.8654,5599.0430,72569.5547, 0.0000, 0.0000,106.3023, 0.0000, 6.7000, 5.2341, 0.5116, 0.0000, 0.0022
 16,  9, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.7622,6240.4404,53.8712,1063.5432,5598.9824,72569.6563, 0.0000, 0.0000,105.0697, 0.0000, 6.7000, 5.2010, 0.5116, 0.0000, 0.0021
 16, 10, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.6548,6239.7886,54.2261,1063.2251,5598.9219,72569.7656, 0.0000, 0.0000,103.8962, 0.0000, 6.7000, 5.1513, 0.5116, 0.0000, 0.0021
 16, 11, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.5488,6239.1230,54.5859,1062.9065,5598.8613,72569.8750, 0.0000, 0.0000,102.7132, 0.0000, 6.7000, 5.1265, 0.5116, 0.0000, 0.0020
 16, 12, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.4445,6238.4712,54.9380,1062.5928,5598.8022,72569.9688, 0.0000, 0.0000,101.5991, 0.0000, 6.7000, 5.0753, 0.5116, 0.0000, 0.0020
 16, 13, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.3423,6237.8667,55.2692,1062.2900,5598.7437,72570.0703, 0.0000, 0.0000,100.6453, 0.0000, 6.7000, 5.0078, 0.5116, 0.0000, 0.0020
 16, 14, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.2419,6237.2627,55.5986,1061.9891,5598.6875,72570.1719, 0.0000, 0.0000,99.7251, 0.0000, 6.7000, 4.9799, 0.5116, 0.0000, 0.0019
 16, 15, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.1431,6236.6299,55.9401,1061.6841,5598.6294,72570.2656, 0.0000, 0.0000,98.7376, 0.0000, 6.7000, 4.9665, 0.5116, 0.0000, 0.0019
 16, 16, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,56.0447,6235.9526,56.2995,1061.3732,5598.5688,72570.3672, 0.0000, 0.0000,97.6747, 0.0000, 6.7000, 4.9450, 0.5216, 0.0000, 0.0019
 16, 17, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,55.9444,6235.1729,56.7037,1061.0449,5598.5083,72570.4609, 0.0000, 0.0000,96.4885, 0.0000, 6.7000, 4.9425, 0.5263, 0.0000, 0.0019
 16, 18, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,55.8435,6234.3491,57.1266,1060.7107,5598.4434,72570.5781, 0.0000, 0.0000,95.2356, 0.0000, 6.7000, 4.9286, 0.5248, 0.0000, 0.0018
 16, 19, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,55.7408,6233.4526,57.5812,1060.3640,5598.3774,72570.6953, 0.0000, 0.0000,93.8651, 0.0000, 6.7000, 4.9296, 0.5234, 0.0000, 0.0018
 16, 20, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,55.6352,6232.4663,58.0762,1060.0021,5598.3101,72570.7891, 0.0000, 0.0000,92.3353, 0.0000, 6.7000, 4.9437, 0.5219, 0.0000, 0.0018
 16, 21, 0.0973, 0.0000, 0.3785, 0.0000, 0.0000,55.5284,6231.4858,58.5674,1059.6427,5598.2417,72570.8984, 0.0000, 0.0000,90.8585, 0.0000, 6.7000, 4.9180, 0.5203, 0.0000, 0.0018
 16, 22, 0.0970, 0.0000, 0.3776, 0.0000, 0.0000,55.4213,6230.5664,59.0332,1059.2950,5598.1763,72571.0078, 0.0000, 0.0000,89.5164, 0.0000, 6.7000, 4.8723, 0.5181, 0.0000, 0.0018
 16, 23, 0.0966, 0.0000, 0.3764, 0.0000, 0.0000,55.3122,6229.6113,59.5139,1058.9432,5598.1084,72571.1406, 0.0000, 0.0000,88.1513, 0.0000, 6.7000, 4.8737, 0.5159, 0.0000, 0.0018
 16, 24, 0.0962, 0.0000, 0.3748, 0.0000, 0.0000,55.1926,6228.3423,60.1353,1058.5322,5598.0308,72571.2500, 0.0000, 0.0000,86.1745, 0.0000, 6.7000, 5.0232, 0.5135, 0.0000, 0.0018
 16, 25, 0.0957, 0.0000, 0.3729, 2.0000, 0.0000,55.0337,6226.4282,68.0767,1056.8855,5592.0161,72571.3828, 0.0000, 0.0000,83.4654, 0.0000, 6.7000, 5.3074, 0.5182, 0.0000, 0.0018
 16, 26, 0.0951, 0.0000, 0.3708, 0.0000, 0.0000,54.8733,6224.5303,68.9804,1056.3575,5591.9170,72571.5078, 0.0000, 0.0000,80.9834, 0.0000, 6.7000, 5.3196, 0.5158, 0.0000, 0.0018
 16, 27, 0.0944, 0.0000, 0.3683, 0.0000, 0.0000,54.6615,6222.0527,70.1554,1055.7067,5591.7939,72571.6406, 0.0000, 0.0000,77.9278, 0.0000, 6.7000, 5.8730, 0.5132, 0.0000, 0.0022
 16, 28, 0.0937, 0.0000, 0.3657, 0.0000, 0.0000,54.4405,6219.5151,71.3594,1055.0409,5591.6685,72571.7891, 0.0000, 0.0000,75.1077, 0.0000, 6.7000, 6.0137, 0.5109, 0.0000, 0.0023
 16, 29, 0.0929, 0.0000, 0.3628, 0.0000, 0.0000,54.2211,6217.0796,72.5190,1054.3932,5591.5479,72571.9453, 0.0000, 0.0000,72.6816, 0.0000, 6.7000, 5.9952, 0.5088, 0.0000, 0.0023
 16, 30, 0.0921, 0.0000, 0.3598, 0.0000, 0.0000,54.0086,6214.9917,73.5266,1053.8093,5591.4370,72572.0938, 0.0000, 0.0000,70.8520, 0.0000, 6.7000, 5.8241, 0.5069, 0.0000, 0.0023
 16, 31, 0.0913, 0.0000, 0.3568, 0.0000, 0.0000,53.8025,6213.1689,74.4178,1053.2745,5591.3384,72572.2344, 0.0000, 0.0000,69.4437, 0.0000, 6.7000, 5.6982, 0.5050, 0.0000, 0.0023
 16, 32, 0.0000, 0.0000, 0.0000,10.0000, 0.0000,53.6057,6211.6270,75.1850,1052.7925,5591.2446,72572.3750, 0.0000, 0.0000,68.4066, 0.0000, 6.7000, 5.5448, 0.5037, 0.0000, 0.0023
 16, 33, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,53.4183,6210.2847,75.8625,1052.3486,5591.1621,72572.5000, 0.0000, 0.0000,67.6310, 0.0000, 6.7000, 5.4294, 0.5023, 0.0000, 0.0023
 16, 34, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,53.2419,6209.0820,76.4763,1051.9313,5591.0830,72572.6328, 0.0000, 0.0000,67.0018, 0.0000, 6.7000, 5.3384, 0.4972, 0.0000, 0.0023
 16, 35, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,53.0751,6207.9648,77.0492,1051.5313,5591.0088,72572.7656, 0.0000, 0.0000,66.4666, 0.0000, 6.7000, 5.2690, 0.4986, 0.0000, 0.0022
 16, 36, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,52.9172,6206.9307,77.5816,1051.1490,5590.9360,72572.8750, 0.0000, 0.0000,66.0131, 0.0000, 6.7000, 5.1923, 0.4972, 0.0000, 0.0022
 16, 37, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,52.7669,6205.9487,78.0898,1050.7772,5590.8647,72572.9922, 0.0000, 0.0000,65.6078, 0.0000, 6.7000, 5.1433, 0.4982, 0.0000, 0.0022
 16, 38, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,52.6210,6204.9653,78.5961,1050.4073,5590.7954,72573.1094, 0.0000, 0.0000,65.2036, 0.0000, 6.7000, 5.1216, 0.5010, 0.0000, 0.0022
 16, 39, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,52.4789,6203.9854,79.0985,1050.0404,5590.7271,72573.2266, 0.0000, 0.0000,64.7975, 0.0000, 6.7000, 5.1005, 0.4997, 0.0000, 0.0021
 16, 40, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,52.3404,6203.0483,79.5810,1049.6829,5590.6592,72573.3281, 0.0000, 0.0000,64.4271, 0.0000, 6.7000, 5.0543, 0.4984, 0.0000, 0.0021
 16, 41, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,52.2051,6202.1509,80.0450,1049.3342,5590.5947,72573.4375, 0.0000, 0.0000,64.0871, 0.0000, 6.7000, 5.0125, 0.4971, 0.0000, 0.0021
 16, 42, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,52.0727,6201.2803,80.4963,1048.9923,5590.5283,72573.5625, 0.0000, 0.0000,63.7630, 0.0000, 6.7000, 4.9809, 0.4958, 0.0000, 0.0020
 16, 43, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.9454,6200.5630,80.8794,1048.6804,5590.4688,72573.6563, 0.0000, 0.0000,63.5564, 0.0000, 6.7000, 4.8290, 0.4924, 0.0000, 0.0020
 16, 44, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.8238,6199.9580,81.2120,1048.3915,5590.4146,72573.7422, 0.0000, 0.0000,63.4020, 0.0000, 6.7000, 4.7252, 0.4694, 0.0000, 0.0020
 16, 45, 0.0857, 0.0000, 0.3358, 0.0000, 0.0000,51.7069,6199.2876,81.5705,1048.0922,5590.3574,72573.8438, 0.0000, 0.0000,63.2254, 0.0000, 6.7000, 4.7791, 0.4939, 0.0000, 0.0019
 16, 46, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.5957,6198.7759,81.8591,1047.8236,5590.3062,72573.9297, 0.0000, 0.0000,63.1303, 0.0000, 6.7000, 4.4482, 0.4696, 0.0000, 0.0019
 16, 47, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.4937,6198.3613,82.1014,1047.5760,5590.2598,72574.0234, 0.0000, 0.0000,63.0951, 0.0000, 6.7000, 4.2332, 0.4614, 0.0000, 0.0019
 16, 48, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.4040,6198.0337,82.3018,1047.3463,5590.2163,72574.0938, 0.0000, 0.0000,63.0904, 0.0000, 6.7000, 4.1458, 0.4614, 0.0000, 0.0018
 16, 49, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.3265,6197.7754,82.4667,1047.1329,5590.1738,72574.1719, 0.0000, 0.0000,63.0921, 0.0000, 6.7000, 3.9045, 0.4508, 0.0000, 0.0018
 16, 50, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.2624,6197.5796,82.6000,1046.9332,5590.1377,72574.2344, 0.0000, 0.0000,63.1056, 0.0000, 6.7000, 3.6162, 0.4508, 0.0000, 0.0017
 16, 51, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.2141,6197.4541,82.6960,1046.7498,5590.1006,72574.2969, 0.0000, 0.0000,63.1193, 0.0000, 6.7000, 3.5769, 0.4385, 0.0000, 0.0017
 16, 52, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.1739,6197.3481,82.7802,1046.5736,5590.0669,72574.3516, 0.0000, 0.0000,63.1335, 0.0000, 6.7000, 3.8633, 0.4385, 0.0000, 0.0016
 16, 53, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.1357,6197.2480,82.8609,1046.4015,5590.0347,72574.4063, 0.0000, 0.0000,63.1476, 0.0000, 6.7000, 3.7041, 0.4385, 0.0000, 0.0015
 16, 54, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.1010,6197.1548,82.9363,1046.2340,5590.0024,72574.4688, 0.0000, 0.0000,63.1618, 0.0000, 6.7000, 3.4287, 0.4385, 0.0000, 0.0015
 16, 55, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.0741,6197.0796,83.0007,1046.0720,5589.9702,72574.5234, 0.0000, 0.0000,63.1764, 0.0000, 6.7000, 3.4260, 0.4385, 0.0000, 0.0014
 16, 56, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,51.0510,6197.0142,83.0594,1045.9150,5589.9409,72574.5703, 0.0000, 0.0000,63.1912, 0.0000, 6.7000, 3.6279, 0.4385, 0.0000, 0.0014
 16, 57, 0.0000, 0.0000, 0.0000, 4.0000, 0.0000,51.0249,6196.9424,83.1212,1045.7600,5589.9116,72574.6250, 0.0000, 0.0000,63.2056, 0.0000, 6.7000, 3.7187, 0.4385, 0.0000, 0.0013
 16, 58, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,50.9948,6196.8613,83.1882,1045.6055,5589.8804,72574.6719, 0.0000, 0.0000,63.2201, 0.0000, 6.7000, 3.6696, 0.4410, 0.0000, 0.0013
 16, 59, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,50.9624,6196.7700,83.2594,1045.4515,5589.8501,72574.7109, 0.0000, 0.0000,63.2368, 0.0000, 6.7000, 3.6590, 0.4473, 0.0000, 0.0013
 16, 60, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,50.9284,6196.6577,83.3414,1045.2943,5589.8223,72574.7656, 0.0000, 0.0000,63.2545, 0.0000, 6.7000, 3.6878, 0.4508, 0.0000, 0.0012
 16, 61, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,50.8913,6196.5264,83.4313,1045.1359,5589.7896,72574.8203, 0.0000, 0.0000,63.2682, 0.0000, 6.7000, 3.7041, 0.4515, 0.0000, 0.0012
 16, 62, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,50.8512,6196.3818,83.5285,1044.9761,5589.7598,72574.8828, 0.0000, 0.0000,63.2806, 0.0000, 6.7000, 3.6294, 0.4551, 0.0000, 0.0012
 16, 63, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,50.8104,6196.2397,83.6246,1044.8177,5589.7290,72574.9375, 0.0000, 0.0000,63.2918, 0.0000, 6.7000, 3.4792, 0.4508, 0.0000, 0.0012
 16, 64, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,50.7722,6196.1143,83.7121,1044.6642,5589.6992,72574.9844, 0.0000, 0.0000,63.3075, 0.0000, 6.7000, 3.2426, 0.4508, 0.0000, 0.0012
 16, 65, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,50.7405,6196.0313,83.7793,1044.5193,5589.6714,72575.0313, 0.0000, 0.0000,63.3201, 0.0000, 6.7000, 3.2720, 0.4400, 0.0000, 0.0012
 16, 66, 0.0853, 0.0000, 0.3341, 0.0000, 0.0000,50.6565,6195.2446,84.1672,1044.2413,5589.6187,72575.1172, 0.0000, 0.0000,62.9445, 0.0000, 6.7000, 4.0581, 0.4918, 0.0000, 0.0012
 16, 67, 0.0849, 0.0000, 0.3327, 0.0000, 0.0000,50.4698,6193.4727,85.0219,1043.7417,5589.5249,72575.2422, 0.0000, 0.0000,61.9571, 0.0000, 6.7000, 5.3587, 0.4900, 0.0000, 0.0020
 16, 68, 0.0845, 0.0000, 0.3315, 0.0000, 0.0000,50.2138,6183.6514,86.8896,1043.0703,5589.3984,72575.3672, 0.0000, 0.0000,60.6096, 0.0000, 6.7000, 7.1513, 0.4883, 0.0000, 0.0032
 16, 69, 0.0843, 0.0000, 0.3306, 0.0000, 0.0000,49.8885,6171.5332,89.1679,1042.2195,5589.2393,72575.5156, 0.0000, 0.0000,58.9476, 0.0000, 6.7000, 9.6542, 0.4866, 0.0000, 0.0047
 16, 70, 0.0841, 0.0000, 0.3299, 0.0000, 0.0000,49.5666,6159.4385,91.4354,1041.3691,5589.0781,72575.6563, 0.0000, 0.0000,57.4121, 0.0000, 6.7000, 9.7983, 0.4849, 0.0000, 0.0047
 16, 71, 0.0839, 0.0000, 0.3294, 0.0000, 0.0000,49.2464,6147.3223,93.7002,1040.5165,5588.9185,72575.7813, 0.0000, 0.0000,55.9954, 0.0000, 6.7000, 9.9434, 0.4834, 0.0000, 0.0047
 16, 72, 0.0839, 0.0000, 0.3292, 0.0000, 0.0000,48.9254,6135.0903,95.9799,1039.6573,5588.7573,72575.9063, 0.0000, 0.0000,54.6710, 0.0000, 6.7000,10.1547, 0.4818, 0.0000, 0.0048
 16, 73, 0.0838, 0.0000, 0.3293, 0.0000, 0.0000,48.6023,6122.9497,98.2408,1038.7982,5588.5967,72576.0078, 0.0000, 0.0000,53.4736, 0.0000, 6.7000,10.2587, 0.4804, 0.0000, 0.0048
 16, 74, 0.0839, 0.0000, 0.3295, 0.0000, 0.0000,48.2767,6110.9287,100.4796,1037.9403,5588.4360,72576.1016, 0.0000, 0.0000,52.3884, 0.0000, 6.7000,10.3833, 0.4791, 0.0000, 0.0048
 16, 75, 0.0840, 0.0000, 0.3299, 0.0000, 0.0000,47.9483,6098.8564,102.7254,1037.0764,5588.2744,72576.2266, 0.0000, 0.0000,51.3780, 0.0000, 6.7000,10.6227, 0.4779, 0.0000, 0.0049
 16, 76, 0.0841, 0.0000, 0.3304, 0.0000, 0.0000,47.6171,6086.9863,104.9371,1036.2158,5588.1138,72576.3281, 0.0000, 0.0000,50.4689, 0.0000, 6.7000,10.7063, 0.4766, 0.0000, 0.0050
 16, 77, 0.0842, 0.0000, 0.3311, 0.0000, 0.0000,47.2931,6084.6836,106.0915,1035.4113,5587.9629,72576.4609, 0.0000, 0.0000,49.7558, 0.0000, 6.7000,10.2638, 0.4753, 0.0000, 0.0049
 16, 78, 0.0844, 0.0000, 0.3318, 0.0000, 0.0000,46.9878,6075.3970,107.8656,1034.6541,5587.8213,72576.6172, 0.0000, 0.0000,49.1676, 0.0000, 6.7000,10.0183, 0.4741, 0.0000, 0.0050
 16, 79, 0.0846, 0.0000, 0.3326, 0.0000, 0.0000,46.6883,6066.4180,109.5853,1033.9087,5587.6812,72576.7734, 0.0000, 0.0000,48.6205, 0.0000, 6.7000,10.0581, 0.4728, 0.0000, 0.0050
 16, 80, 0.0848, 0.0000, 0.3335, 0.0000, 0.0000,46.3931,6057.5854,111.2777,1033.1696,5587.5425,72576.9141, 0.0000, 0.0000,48.0935, 0.0000, 6.7000,10.1903, 0.4715, 0.0000, 0.0050
 16, 81, 0.0850, 0.0000, 0.3343, 0.0000, 0.0000,46.1016,6049.1157,112.9071,1032.4445,5587.4063,72577.0703, 0.0000, 0.0000,47.6112, 0.0000, 6.7000,10.1461, 0.4702, 0.0000, 0.0050
 16, 82, 0.0852, 0.0000, 0.3351, 0.0000, 0.0000,45.8143,6041.0327,114.4707,1031.7339,5587.2744,72577.2188, 0.0000, 0.0000,47.1642, 0.0000, 6.7000,10.1294, 0.4689, 0.0000, 0.0050
 16, 83, 0.0853, 0.0000, 0.3359, 0.0000, 0.0000,45.5542,6039.4150,115.3030,1031.0836,5587.1528,72577.3906, 0.0000, 0.0000,46.8029, 0.0000, 6.7000, 9.6183, 0.4676, 0.0000, 0.0047
 16, 84, 0.0856, 0.0000, 0.3366,10.0000, 0.0000,45.2629,6036.5859,68.7167,1037.7186,5627.4438,72577.5234, 0.0000, 0.0000,46.7605, 0.0000, 6.7000, 9.4172, 0.5014, 0.0000, 0.0046
 16, 85, 0.0857, 0.0000, 0.3371, 0.0000, 0.0000,44.9848,6033.9800,69.9957,1036.8893,5627.2837,72577.6875, 0.0000, 0.0000,46.6612, 0.0000, 6.7000, 9.2736, 0.4978, 0.0000, 0.0046
 16, 86, 0.0858, 0.0000, 0.3376, 0.0000, 0.0000,44.7247,6031.6914,71.1320,1036.1194,5627.1343,72577.8750, 0.0000, 0.0000,46.4779, 0.0000, 6.7000, 9.0962, 0.4948, 0.0000, 0.0046
 16, 87, 0.0858, 0.0000, 0.3379, 0.0000, 0.0000,44.4791,6029.5889,72.1811,1035.3879,5626.9946,72578.0313, 0.0000, 0.0000,46.2844, 0.0000, 6.7000, 8.9672, 0.4923, 0.0000, 0.0046
 16, 88, 0.0858, 0.0000, 0.3381, 0.0000, 0.0000,44.2365,6019.1421,74.1427,1034.6147,5626.8433,72578.1875, 0.0000, 0.0000,46.1850, 0.0000, 6.7000, 9.0942, 0.4897, 0.0000, 0.0046
 16, 89, 0.0858, 0.0000, 0.3382, 0.0000, 0.0000,43.9716,6006.1641,76.5341,1033.7339,5626.6738,72578.2969, 0.0000, 0.0000,46.0446, 0.0000, 6.7000, 9.6727, 0.4873, 0.0000, 0.0047
 16, 90, 0.0858, 0.0000, 0.3381, 0.0000, 0.0000,43.7082,5992.4849,79.0392,1032.8260,5626.4995,72578.3594, 0.0000, 0.0000,45.9039, 0.0000, 6.7000, 9.9243, 0.4849, 0.0000, 0.0047
